hidden_layers,learning_rate,dropout_input,dropout_hidden,val_loss,test_loss
[8192, 8192, 1],0.001,0.0,0.0,48.34912109375,246.5415496826172
[8192, 8192, 1],0.001,0.0,0.0,40.90130615234375,232.17306518554688
[8192, 8192, 1],0.001,0.0,0.0,40.492774963378906,234.85812377929688
[8192, 8192, 1],0.001,0.0,0.0,47.811614990234375,249.85682678222656
[8192, 8192, 1],0.001,0.2,0.5,61.73671340942383,256.29925537109375
[8192, 8192, 1],0.001,0.2,0.5,57.530059814453125,233.79209899902344
[8192, 8192, 1],0.001,0.2,0.5,59.19234848022461,233.34774780273438
[8192, 8192, 1],0.001,0.2,0.5,59.42689895629883,247.63572692871094
[8192, 8192, 1],0.0001,0.0,0.0,72.94120788574219,248.76869201660156
[8192, 8192, 1],0.0001,0.0,0.0,65.9991226196289,236.1055145263672
[8192, 8192, 1],0.0001,0.0,0.0,64.64131164550781,237.8656463623047
[8192, 8192, 1],0.0001,0.0,0.0,71.99382019042969,244.08335876464844
[8192, 8192, 1],0.0001,0.2,0.5,122.10283660888672,255.75941467285156
[8192, 8192, 1],0.0001,0.2,0.5,111.50621032714844,244.63671875
[8192, 8192, 1],0.0001,0.2,0.5,109.0332260131836,260.15606689453125
[8192, 8192, 1],0.0001,0.2,0.5,118.43878936767578,256.14874267578125
[8192, 8192, 1],1e-05,0.0,0.0,145.2588348388672,264.91162109375
[8192, 8192, 1],1e-05,0.0,0.0,146.306884765625,264.8152770996094
[8192, 8192, 1],1e-05,0.0,0.0,147.8521728515625,256.1440124511719
[8192, 8192, 1],1e-05,0.0,0.0,148.6842498779297,258.70550537109375
[8192, 8192, 1],1e-05,0.2,0.5,160.79319763183594,243.18017578125
[8192, 8192, 1],1e-05,0.2,0.5,159.8310089111328,246.64720153808594
[8192, 8192, 1],1e-05,0.2,0.5,159.50650024414062,249.14173889160156
[8192, 8192, 1],1e-05,0.2,0.5,160.8784942626953,241.99745178222656
[4096, 4096, 1],0.001,0.0,0.0,41.182769775390625,241.5883331298828
[4096, 4096, 1],0.001,0.0,0.0,48.595703125,256.3564758300781
[4096, 4096, 1],0.001,0.0,0.0,48.758663177490234,255.99508666992188
[4096, 4096, 1],0.001,0.0,0.0,41.26753616333008,240.31719970703125
[4096, 4096, 1],0.001,0.2,0.5,63.96962356567383,242.91519165039062
[4096, 4096, 1],0.001,0.2,0.5,67.09860229492188,251.27395629882812
[4096, 4096, 1],0.001,0.2,0.5,60.277374267578125,241.66616821289062
[4096, 4096, 1],0.001,0.2,0.5,65.64979553222656,250.85679626464844
[4096, 4096, 1],0.0001,0.0,0.0,147.00387573242188,315.3984680175781
[4096, 4096, 1],0.0001,0.0,0.0,151.3413848876953,300.51849365234375
[4096, 4096, 1],0.0001,0.0,0.0,152.19505310058594,292.6567687988281
[4096, 4096, 1],0.0001,0.0,0.0,160.2790069580078,306.8094482421875
[4096, 4096, 1],0.0001,0.2,0.5,135.4731903076172,268.95843505859375
[4096, 4096, 1],0.0001,0.2,0.5,140.9284210205078,273.6405029296875
[4096, 4096, 1],0.0001,0.2,0.5,129.8675537109375,258.7039794921875
[4096, 4096, 1],0.0001,0.2,0.5,127.84957122802734,278.10546875
[4096, 4096, 1],1e-05,0.0,0.0,167.21649169921875,257.0647277832031
[4096, 4096, 1],1e-05,0.0,0.0,168.4430694580078,251.3838653564453
[4096, 4096, 1],1e-05,0.0,0.0,167.626953125,254.80807495117188
[4096, 4096, 1],1e-05,0.0,0.0,165.94119262695312,256.7044677734375
[4096, 4096, 1],1e-05,0.2,0.5,166.94549560546875,258.09674072265625
[4096, 4096, 1],1e-05,0.2,0.5,168.7694854736328,248.09005737304688
[4096, 4096, 1],1e-05,0.2,0.5,165.2626190185547,258.7674560546875
[4096, 4096, 1],1e-05,0.2,0.5,168.1670379638672,248.95388793945312
[2048, 2048, 1],0.001,0.0,0.0,42.154876708984375,238.52371215820312
[2048, 2048, 1],0.001,0.0,0.0,49.53546142578125,256.1649169921875
[2048, 2048, 1],0.001,0.0,0.0,49.533470153808594,257.998779296875
[2048, 2048, 1],0.001,0.0,0.0,42.63051986694336,237.5068359375
[2048, 2048, 1],0.001,0.2,0.5,70.68626403808594,263.69244384765625
[2048, 2048, 1],0.001,0.2,0.5,66.25148010253906,242.337890625
[2048, 2048, 1],0.001,0.2,0.5,69.63329315185547,252.03469848632812
[2048, 2048, 1],0.001,0.2,0.5,69.57984161376953,236.3069305419922
[2048, 2048, 1],0.0001,0.0,0.0,161.7977294921875,307.4380798339844
[2048, 2048, 1],0.0001,0.0,0.0,156.3861541748047,322.4602966308594
[2048, 2048, 1],0.0001,0.0,0.0,163.22303771972656,297.09161376953125
[2048, 2048, 1],0.0001,0.0,0.0,168.21163940429688,309.6188049316406
[2048, 2048, 1],0.0001,0.2,0.5,123.1819076538086,254.56027221679688
[2048, 2048, 1],0.0001,0.2,0.5,113.37818145751953,246.11929321289062
[2048, 2048, 1],0.0001,0.2,0.5,115.06351470947266,240.8434295654297
[2048, 2048, 1],0.0001,0.2,0.5,125.58513641357422,250.73512268066406
[2048, 2048, 1],1e-05,0.0,0.0,173.73171997070312,252.731689453125
[2048, 2048, 1],1e-05,0.0,0.0,173.1512451171875,252.05503845214844
[2048, 2048, 1],1e-05,0.0,0.0,171.8053436279297,255.6347198486328
[2048, 2048, 1],1e-05,0.0,0.0,172.35009765625,252.8754119873047
[2048, 2048, 1],1e-05,0.2,0.5,180.31134033203125,240.108154296875
[2048, 2048, 1],1e-05,0.2,0.5,182.4385223388672,242.78439331054688
[2048, 2048, 1],1e-05,0.2,0.5,181.9077911376953,244.353759765625
[2048, 2048, 1],1e-05,0.2,0.5,182.7682342529297,242.85638427734375
[2048, 2048, 2048, 1],0.001,0.0,0.0,53.946537017822266,259.27410888671875
[2048, 2048, 2048, 1],0.001,0.0,0.0,49.531856536865234,252.46337890625
[2048, 2048, 2048, 1],0.001,0.0,0.0,51.07329177856445,251.89283752441406
[2048, 2048, 2048, 1],0.001,0.0,0.0,53.007572174072266,261.32696533203125
[2048, 2048, 2048, 1],0.001,0.2,0.5,231.53448486328125,274.1585388183594
[2048, 2048, 2048, 1],0.001,0.2,0.5,239.6502227783203,281.83953857421875
[2048, 2048, 2048, 1],0.001,0.2,0.5,238.81561279296875,282.7339782714844
[2048, 2048, 2048, 1],0.001,0.2,0.5,239.732421875,292.6307373046875
[2048, 2048, 2048, 1],0.0001,0.0,0.0,128.79808044433594,295.7384033203125
[2048, 2048, 2048, 1],0.0001,0.0,0.0,128.02749633789062,293.4053955078125
[2048, 2048, 2048, 1],0.0001,0.0,0.0,127.56627655029297,295.2147521972656
[2048, 2048, 2048, 1],0.0001,0.0,0.0,129.75270080566406,297.7925720214844
[2048, 2048, 2048, 1],0.0001,0.2,0.5,105.6451416015625,260.2716979980469
[2048, 2048, 2048, 1],0.0001,0.2,0.5,93.67449951171875,227.090087890625
[2048, 2048, 2048, 1],0.0001,0.2,0.5,94.67896270751953,229.89144897460938
[2048, 2048, 2048, 1],0.0001,0.2,0.5,103.54344177246094,264.8908996582031
[2048, 2048, 2048, 1],1e-05,0.0,0.0,158.02500915527344,267.21734619140625
[2048, 2048, 2048, 1],1e-05,0.0,0.0,161.873291015625,256.6044616699219
[2048, 2048, 2048, 1],1e-05,0.0,0.0,164.8173065185547,260.4178466796875
[2048, 2048, 2048, 1],1e-05,0.0,0.0,157.47393798828125,262.6943054199219
[2048, 2048, 2048, 1],1e-05,0.2,0.5,157.3731231689453,247.3147735595703
[2048, 2048, 2048, 1],1e-05,0.2,0.5,160.1795654296875,258.09185791015625
[2048, 2048, 2048, 1],1e-05,0.2,0.5,156.155029296875,251.06109619140625
[2048, 2048, 2048, 1],1e-05,0.2,0.5,160.9212646484375,262.8611145019531
[4096, 2048, 1024, 1],0.001,0.0,0.0,42.05742263793945,236.6778106689453
[4096, 2048, 1024, 1],0.001,0.0,0.0,47.215389251708984,260.5999755859375
[4096, 2048, 1024, 1],0.001,0.0,0.0,42.119659423828125,236.12420654296875
[4096, 2048, 1024, 1],0.001,0.0,0.0,46.93303680419922,256.1990966796875
[4096, 2048, 1024, 1],0.001,0.2,0.5,161.30857849121094,280.8074035644531
[4096, 2048, 1024, 1],0.001,0.2,0.5,190.02671813964844,311.25732421875
[4096, 2048, 1024, 1],0.001,0.2,0.5,165.63519287109375,274.3849182128906
[4096, 2048, 1024, 1],0.001,0.2,0.5,185.15866088867188,301.381103515625
[4096, 2048, 1024, 1],0.0001,0.0,0.0,115.04367065429688,270.77557373046875
[4096, 2048, 1024, 1],0.0001,0.0,0.0,122.0224609375,282.4638977050781
[4096, 2048, 1024, 1],0.0001,0.0,0.0,116.15092468261719,275.06854248046875
[4096, 2048, 1024, 1],0.0001,0.0,0.0,121.45470428466797,291.90765380859375
[4096, 2048, 1024, 1],0.0001,0.2,0.5,109.09648132324219,265.22308349609375
[4096, 2048, 1024, 1],0.0001,0.2,0.5,98.9208984375,232.11061096191406
[4096, 2048, 1024, 1],0.0001,0.2,0.5,95.59040069580078,225.06057739257812
[4096, 2048, 1024, 1],0.0001,0.2,0.5,110.02105712890625,251.44639587402344
[4096, 2048, 1024, 1],1e-05,0.0,0.0,154.62913513183594,263.1163635253906
[4096, 2048, 1024, 1],1e-05,0.0,0.0,154.81594848632812,261.3947448730469
[4096, 2048, 1024, 1],1e-05,0.0,0.0,158.40716552734375,259.5548095703125
[4096, 2048, 1024, 1],1e-05,0.0,0.0,157.32144165039062,257.3074645996094
[4096, 2048, 1024, 1],1e-05,0.2,0.5,147.05813598632812,240.5828399658203
[4096, 2048, 1024, 1],1e-05,0.2,0.5,145.3269805908203,241.43955993652344
[4096, 2048, 1024, 1],1e-05,0.2,0.5,147.10162353515625,242.87469482421875
[4096, 2048, 1024, 1],1e-05,0.2,0.5,146.3713836669922,235.83685302734375
[8192, 4096, 2048, 1],0.001,0.0,0.0,76.0861587524414,262.2054138183594
[8192, 4096, 2048, 1],0.001,0.0,0.0,75.73040771484375,235.0105743408203
[8192, 4096, 2048, 1],0.001,0.0,0.0,70.30034637451172,258.7718505859375
[8192, 4096, 2048, 1],0.001,0.0,0.0,77.50091552734375,268.54180908203125
[8192, 4096, 2048, 1],0.001,0.2,0.5,195.35601806640625,285.0403747558594
[8192, 4096, 2048, 1],0.001,0.2,0.5,162.21133422851562,255.18341064453125
[8192, 4096, 2048, 1],0.001,0.2,0.5,181.44766235351562,267.8387451171875
[8192, 4096, 2048, 1],0.001,0.2,0.5,181.23678588867188,277.6598205566406
[8192, 4096, 2048, 1],0.0001,0.0,0.0,94.66937255859375,255.27464294433594
[8192, 4096, 2048, 1],0.0001,0.0,0.0,100.01876831054688,263.00592041015625
[8192, 4096, 2048, 1],0.0001,0.0,0.0,98.69993591308594,269.7198486328125
[8192, 4096, 2048, 1],0.0001,0.0,0.0,95.18231964111328,254.91354370117188
[8192, 4096, 2048, 1],0.0001,0.2,0.5,143.75723266601562,270.5257873535156
[8192, 4096, 2048, 1],0.0001,0.2,0.5,132.53555297851562,271.02178955078125
[8192, 4096, 2048, 1],0.0001,0.2,0.5,139.73489379882812,273.1539611816406
[8192, 4096, 2048, 1],0.0001,0.2,0.5,146.1898956298828,277.177001953125
[8192, 4096, 2048, 1],1e-05,0.0,0.0,161.4861602783203,277.14849853515625
[8192, 4096, 2048, 1],1e-05,0.0,0.0,167.51158142089844,272.8965148925781
